gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,CURCDQ,DATACQTR,DATAFQTR,CEQQ,CSHOQ,COSTAT,DVPSPQ,MKVALTQ,PRCCQ,SPCINDCD,SPCSECCD
2285,12/31/2001,2001,4,INDL,C,D,STD,BA,BOEING CO,USD,2001Q4,2001Q4,10825,797.889,A,0.17,,38.78,110,925
2285,3/31/2002,2002,1,INDL,C,D,STD,BA,BOEING CO,USD,2002Q1,2002Q1,9753,798.873,A,0.17,,48.25,110,925
2285,6/30/2002,2002,2,INDL,C,D,STD,BA,BOEING CO,USD,2002Q2,2002Q2,10402,799.084,A,0.17,,45,110,925
2285,9/30/2002,2002,3,INDL,C,D,STD,BA,BOEING CO,USD,2002Q3,2002Q3,10903,799.204,A,0.17,,34.13,110,925
2285,12/31/2002,2002,4,INDL,C,D,STD,BA,BOEING CO,USD,2002Q4,2002Q4,7696,799.661,A,0.17,,32.99,110,925
2285,3/31/2003,2003,1,INDL,C,D,STD,BA,BOEING CO,USD,2003Q1,2003Q1,7284,800.076,A,0.17,,25.06,110,925
2285,6/30/2003,2003,2,INDL,C,D,STD,BA,BOEING CO,USD,2003Q2,2003Q2,6966,800.099,A,0.17,,34.32,110,925
2285,9/30/2003,2003,3,INDL,C,D,STD,BA,BOEING CO,USD,2003Q3,2003Q3,7350,800.107,A,0.17,,34.33,110,925
2285,12/31/2003,2003,4,INDL,C,D,STD,BA,BOEING CO,USD,2003Q4,2003Q4,8139,800.283,A,0.17,,42.14,110,925
2285,3/31/2004,2004,1,INDL,C,D,STD,BA,BOEING CO,USD,2004Q1,2004Q1,8859,801.675,A,0.17,,41.07,110,925
2285,6/30/2004,2004,2,INDL,C,D,STD,BA,BOEING CO,USD,2004Q2,2004Q2,8949,798.988,A,0.2,,51.09,110,925
2285,9/30/2004,2004,3,INDL,C,D,STD,BA,BOEING CO,USD,2004Q3,2004Q3,9542,800.778,A,0.2,,51.62,110,925
2285,12/31/2004,2004,4,INDL,C,D,STD,BA,BOEING CO,USD,2004Q4,2004Q4,11286,793.202,A,0.2,,51.77,110,925
2285,3/31/2005,2005,1,INDL,C,D,STD,BA,BOEING CO,USD,2005Q1,2005Q1,11478,787.01,A,0.25,,58.46,110,925
2285,6/30/2005,2005,2,INDL,C,D,STD,BA,BOEING CO,USD,2005Q2,2005Q2,11132,780.334,A,0.25,,66,110,925
2285,9/30/2005,2005,3,INDL,C,D,STD,BA,BOEING CO,USD,2005Q3,2005Q3,9423,770.594,A,0.25,,67.95,110,925
2285,12/31/2005,2005,4,INDL,C,D,STD,BA,BOEING CO,USD,2005Q4,2005Q4,11059,760.577,A,0.25,,70.24,110,925
2285,3/31/2006,2006,1,INDL,C,D,STD,BA,BOEING CO,USD,2006Q1,2006Q1,11517,760.55,A,0.3,59269.6615,77.93,110,925
2285,6/30/2006,2006,2,INDL,C,D,STD,BA,BOEING CO,USD,2006Q2,2006Q2,10369,758.911,A,0.3,62162.4,81.91,110,925
2285,9/30/2006,2006,3,INDL,C,D,STD,BA,BOEING CO,USD,2006Q3,2006Q3,11026,760.576,A,0.3,59971.4176,78.85,110,925
2285,12/31/2006,2006,4,INDL,C,D,STD,BA,BOEING CO,USD,2006Q4,2006Q4,4739,757.836,A,0.3,67326.1502,88.84,110,925
2285,3/31/2007,2007,1,INDL,C,D,STD,BA,BOEING CO,USD,2007Q1,2007Q1,5611,756.706,A,0.35,67278.7305,88.91,110,925
2285,6/30/2007,2007,2,INDL,C,D,STD,BA,BOEING CO,USD,2007Q2,2007Q2,5857,754.026,A,0.35,72507.1402,96.16,110,925
2285,9/30/2007,2007,3,INDL,C,D,STD,BA,BOEING CO,USD,2007Q3,2007Q3,6406,745.947,A,0.35,78316.9755,104.99,110,925
2285,12/31/2007,2007,4,INDL,C,D,STD,BA,BOEING CO,USD,2007Q4,2007Q4,9004,736.681,A,0.35,64430.1203,87.46,110,925
2285,3/31/2008,2008,1,INDL,C,D,STD,BA,BOEING CO,USD,2008Q1,2008Q1,9066,722.413,A,0.4,53725.8548,74.37,110,925
2285,6/30/2008,2008,2,INDL,C,D,STD,BA,BOEING CO,USD,2008Q2,2008Q2,8594,711.729,A,0.4,46774.8299,65.72,110,925
2285,9/30/2008,2008,3,INDL,C,D,STD,BA,BOEING CO,USD,2008Q3,2008Q3,8714,705.951,A,0.4,40486.2899,57.35,110,925
2285,12/31/2008,2008,4,INDL,C,D,STD,BA,BOEING CO,USD,2008Q4,2008Q4,-1294,698.138,A,0.4,29789.5485,42.67,110,925
2285,3/31/2009,2009,1,INDL,C,D,STD,BA,BOEING CO,USD,2009Q1,2009Q1,-662,697.302,A,0.42,24810.0052,35.58,110,925
2285,6/30/2009,2009,2,INDL,C,D,STD,BA,BOEING CO,USD,2009Q2,2009Q2,180,697.288,A,0.42,29634.74,42.5,110,925
2285,9/30/2009,2009,3,INDL,C,D,STD,BA,BOEING CO,USD,2009Q3,2009Q3,-1028,697.161,A,0.42,37751.2682,54.15,110,925
2285,12/31/2009,2009,4,INDL,C,D,STD,BA,BOEING CO,USD,2009Q4,2009Q4,2128,726.291,A,0.42,39314.1318,54.13,110,925
2285,3/31/2010,2010,1,INDL,C,D,STD,BA,BOEING CO,USD,2010Q1,2010Q1,2942,728.765,A,0.42,52915.6267,72.61,110,925
2285,6/30/2010,2010,2,INDL,C,D,STD,BA,BOEING CO,USD,2010Q2,2010Q2,3077,731.19,A,0.42,45882.1725,62.75,110,925
2285,9/30/2010,2010,3,INDL,C,D,STD,BA,BOEING CO,USD,2010Q3,2010Q3,4454,733.39,A,0.42,48799.7706,66.54,110,925
2285,12/31/2010,2010,4,INDL,C,D,STD,BA,BOEING CO,USD,2010Q4,2010Q4,2766,735.259,A,0.42,47983.0023,65.26,110,925
2285,3/31/2011,2011,1,INDL,C,D,STD,BA,BOEING CO,USD,2011Q1,2011Q1,3912,737.956,A,0.42,54557.0871,73.93,110,925
2285,6/30/2011,2011,2,INDL,C,D,STD,BA,BOEING CO,USD,2011Q2,2011Q2,4733,740.571,A,0.42,54750.414,73.93,110,925
2285,9/30/2011,2011,3,INDL,C,D,STD,BA,BOEING CO,USD,2011Q3,2011Q3,5967,742.883,A,0.42,44951.8503,60.51,110,925
2285,12/31/2011,2011,4,INDL,C,D,STD,BA,BOEING CO,USD,2011Q4,2011Q4,3515,744.705,A,0.42,54624.1118,73.35,110,925
2285,3/31/2012,2012,1,INDL,C,D,STD,BA,BOEING CO,USD,2012Q1,2012Q1,5027,748.726,A,0.44,55682.7526,74.37,110,925
2285,6/30/2012,2012,2,INDL,C,D,STD,BA,BOEING CO,USD,2012Q2,2012Q2,5804,751.348,A,0.44,55825.1564,74.3,110,925
2285,9/30/2012,2012,3,INDL,C,D,STD,BA,BOEING CO,USD,2012Q3,2012Q3,7588,753.729,A,0.44,52455.7698,69.595,110,925
2285,12/31/2012,2012,4,INDL,C,D,STD,BA,BOEING CO,USD,2012Q4,2012Q4,5867,755.631,A,0.44,56944.3522,75.36,110,925
2285,3/31/2013,2013,1,INDL,C,D,STD,BA,BOEING CO,USD,2013Q1,2013Q1,7462,758.321,A,0.485,65101.8579,85.85,110,925
1408,3/31/2000,2000,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2000Q1,2000Q1,2628.9,158.7,A,0.23,,25,325,978
1408,6/30/2000,2000,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2000Q2,2000Q2,2630.8,157.6,A,0.23,,23.0625,325,978
1408,9/30/2000,2000,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2000Q3,2000Q3,2569.1,155.8,A,0.23,,26.5,325,978
1408,12/31/2000,2000,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2000Q4,2000Q4,2126.7,153.509,A,0.24,,30,325,978
1408,3/31/2001,2001,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2001Q1,2001Q1,2121.5,153.4,A,0.24,,34.4,325,978
1408,6/30/2001,2001,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2001Q2,2001Q2,2139,152.3,A,0.24,,38.36,325,978
1408,9/30/2001,2001,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2001Q3,2001Q3,2077.4,152.3,A,0.24,,33.5,325,978
1408,12/31/2001,2001,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2001Q4,2001Q4,2094.1,147.998,A,0.25,,39.59,325,978
1408,3/31/2002,2002,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2002Q1,2002Q1,2164.8,150.168,A,0.25,,49.37,325,978
1408,6/30/2002,2002,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2002Q2,2002Q2,2372.8,150.083,A,0.25,,56,325,978
1408,9/30/2002,2002,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2002Q3,2002Q3,2347.6,149.252,A,0.25,,47.29,325,978
1408,12/31/2002,2002,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2002Q4,2002Q4,2305.3,146.991,A,0.27,,46.51,325,978
1408,3/31/2003,2003,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2003Q1,2003Q1,2305.4,145.319,A,0.27,,42.87,325,978
1408,6/30/2003,2003,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2003Q2,2003Q2,2446.2,145.241,A,0.27,,52.2,325,978
1408,9/30/2003,2003,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2003Q3,2003Q3,2505.1,145.87,A,0.3,,56.75,325,978
1408,12/31/2003,2003,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2003Q4,2003Q4,2712,146.265,A,0.3,,71.49,325,978
1408,3/31/2004,2004,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2004Q1,2004Q1,2785.7,146.248,A,0.3,,76.63,325,978
1408,6/30/2004,2004,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2004Q2,2004Q2,2781.9,144.036,A,0.3,,75.43,325,978
1408,9/30/2004,2004,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2004Q3,2004Q3,2874.4,144.153,A,0.33,,74.09,325,978
1408,12/31/2004,2004,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2004Q4,2004Q4,3123.6,144.285,A,0.33,,77.18,325,978
1408,3/31/2005,2005,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2005Q1,2005Q1,3268,145.447,A,0.33,,80.63,325,978
1408,6/30/2005,2005,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2005Q2,2005Q2,3422.9,145.979,A,0.33,,88.8,325,978
1408,9/30/2005,2005,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2005Q3,2005Q3,3466.3,146.112,A,0.36,,81.33,325,978
1408,12/31/2005,2005,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2005Q4,2005Q4,3639,146.29,A,0.36,,78.02,325,978
1408,3/31/2006,2006,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2006Q1,2006Q1,3778.7,146.635,A,0.36,11823.1801,80.63,325,978
1408,6/30/2006,2006,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2006Q2,2006Q2,4334.4,150.828,A,0.36,10710.2963,71.01,325,978
1408,9/30/2006,2006,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2006Q3,2006Q3,4418.9,151.384,A,0.39,11370.4522,75.11,325,978
1408,12/31/2006,2006,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2006Q4,2006Q4,4721.7,151.909,A,0.39,12971.5095,85.39,325,978
1408,3/31/2007,2007,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2007Q1,2007Q1,4815.3,152.757,A,0.39,12040.3067,78.82,325,978
1408,6/30/2007,2007,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2007Q2,2007Q2,5115.7,153.179,A,0.39,12617.3542,82.37,325,978
1408,9/30/2007,2007,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2007Q3,2007Q3,5307.3,153.814,A,0.42,12534.3029,81.49,325,978
1408,12/31/2007,2007,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2007Q4,2007Q4,5679.8,153.914,A,0.42,11137.217,72.36,325,978
1408,3/31/2008,2008,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2008Q1,2008Q1,5877.8,154.1,A,0.42,10709.95,69.5,325,978
1408,6/30/2008,2008,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2008Q2,2008Q2,5865.9,152.2,A,0.42,9498.802,62.41,325,978
1408,9/30/2008,2008,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2008Q3,2008Q3,5648.5,149.9,A,0.44,8598.264,57.36,325,978
1408,12/31/2008,2008,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2008Q4,2008Q4,4680.5,150.102,A,0.44,6196.2106,41.28,325,978
1408,3/31/2009,2009,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2009Q1,2009Q1,4516,150.2,A,0.44,3687.41,24.55,325,978
1408,6/30/2009,2009,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2009Q2,2009Q2,4885.2,150.2,A,0.19,5217.948,34.74,325,978
1408,9/30/2009,2009,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2009Q3,2009Q3,5065.7,150.3,A,0.19,6459.894,42.98,325,978
1408,12/31/2009,2009,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2009Q4,2009Q4,5087.2,150.453,A,0.19,6499.5696,43.2,325,978
1408,3/31/2010,2010,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2010Q1,2010Q1,5219.3,152.4,A,0.19,7392.924,48.51,325,978
1408,6/30/2010,2010,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2010Q2,2010Q2,5270.3,152.5,A,0.19,5974.95,39.18,325,978
1408,9/30/2010,2010,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2010Q3,2010Q3,5538.8,152.7,A,0.19,7517.421,49.23,325,978
1408,12/31/2010,2010,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2010Q4,2010Q4,5666.2,153.212,A,0.19,9231.023,60.25,325,978
1408,3/31/2011,2011,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2011Q1,2011Q1,5879.7,154.1,A,0.19,9537.249,61.89,325,978
1408,6/30/2011,2011,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2011Q2,2011Q2,6253.8,154.5,A,0.19,9852.465,63.77,325,978
1408,9/30/2011,2011,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2011Q3,2011Q3,6310.1,155.1,A,0.19,8387.808,54.08,325,978
1408,12/31/2011,2011,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2011Q4,2011Q4,4095,155.939,A,0.19,7988.755,51.23,325,978
1408,3/31/2012,2012,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2012Q1,2012Q1,4310,157.597,A,0.205,9230.4563,58.57,325,978
1408,6/30/2012,2012,2,INDL,C,D,STD,BEAM,BEAM INC,USD,2012Q2,2012Q2,4323.8,158.368,A,0.205,9896.4163,62.49,325,978
1408,9/30/2012,2012,3,INDL,C,D,STD,BEAM,BEAM INC,USD,2012Q3,2012Q3,4471.8,158.9,A,0.205,9143.106,57.54,325,978
1408,12/31/2012,2012,4,INDL,C,D,STD,BEAM,BEAM INC,USD,2012Q4,2012Q4,4612.1,160.12,A,0.205,9781.7308,61.09,325,978
1408,3/31/2013,2013,1,INDL,C,D,STD,BEAM,BEAM INC,USD,2013Q1,2013Q1,4678.2,160.889,A,0.225,10222.8871,63.54,325,978
1976,3/31/2000,2000,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2000Q1,2000Q1,3041.5,330.211,A,0.115,,30.25,395,935
1976,6/30/2000,2000,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2000Q2,2000Q2,3048.6,330.708,A,0.115,,32,395,935
1976,9/30/2000,2000,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2000Q3,2000Q3,3076,332.023,A,0.115,,37.125,395,935
1976,12/31/2000,2000,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2000Q4,2000Q4,3046.7,333.7,A,0.115,,41.5625,395,935
1976,3/31/2001,2001,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2001Q1,2001Q1,3087.4,335.647,A,0.115,,36.31,395,935
1976,6/30/2001,2001,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2001Q2,2001Q2,3149.6,335.761,A,0.115,,33.5,395,935
1976,9/30/2001,2001,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2001Q3,2001Q3,3265,335.875,A,0.115,,28.95,395,935
1976,12/31/2001,2001,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2001Q4,2001Q4,3327.8,336,A,0.115,,36.47,395,935
1976,3/31/2002,2002,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2002Q1,2002Q1,3354.2,337.3,A,0.115,,38.25,395,935
1976,6/30/2002,2002,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2002Q2,2002Q2,3443.3,337.3,A,0.115,,33.29,395,935
1976,9/30/2002,2002,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2002Q3,2002Q3,3449.8,336.1,A,0.115,,29.03,395,935
1976,12/31/2002,2002,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2002Q4,2002Q4,3397.2,335.8,A,0.115,,32.19,395,935
1976,3/31/2003,2003,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2003Q1,2003Q1,3425.2,336.6,A,0.115,,29.93,395,935
1976,6/30/2003,2003,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2003Q2,2003Q2,3459.8,334.7,A,0.115,,33.57,395,935
1976,9/30/2003,2003,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2003Q3,2003Q3,3341.7,334.8,A,0.115,,29.59,395,935
1976,12/31/2003,2003,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2003Q4,2003Q4,3350.4,332,A,0.115,,32.16,395,935
1976,3/31/2004,2004,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2004Q1,2004Q1,3415.8,332.8,A,0.115,,36.48,395,935
1976,6/30/2004,2004,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2004Q2,2004Q2,3491.8,333.2,A,0.115,,37.65,395,935
1976,9/30/2004,2004,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2004Q3,2004Q3,3659.6,335.1,A,0.115,,43.72,395,935
1976,12/31/2004,2004,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2004Q4,2004Q4,3895.4,336.6,A,0.115,,42.67,395,935
1976,3/31/2005,2005,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2005Q1,2005Q1,4087.1,338.7,A,0.115,,44.49,395,935
1976,6/30/2005,2005,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2005Q2,2005Q2,4275.3,339.9,A,0.115,,51.16,395,935
1976,9/30/2005,2005,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2005Q3,2005Q3,4540.4,341.8,A,0.115,,59.68,395,935
1976,12/31/2005,2005,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2005Q4,2005Q4,4697.8,341.5,A,0.13,,60.78,395,935
1976,3/31/2006,2006,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2006Q1,2006Q1,4953.6,341.2,A,0.13,23338.08,68.4,395,935
1976,6/30/2006,2006,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2006Q2,2006Q2,5380.8,329.9,A,0.13,27002.315,81.85,395,935
1976,9/30/2006,2006,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2006Q3,2006Q3,5193.4,322.6,A,0.13,22001.32,68.2,395,935
1976,12/31/2006,2006,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2006Q4,2006Q4,5242.9,319.9,A,0.13,23883.734,74.66,395,935
1976,3/31/2007,2007,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2007Q1,2007Q1,5560.8,320.3,A,0.13,21181.439,66.13,395,935
1976,6/30/2007,2007,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2007Q2,2007Q2,5853.2,319.7,A,0.13,26896.361,84.13,395,935
1976,9/30/2007,2007,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2007Q3,2007Q3,6094.5,317.9,A,0.13,28728.623,90.37,395,935
1976,12/31/2007,2007,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2007Q4,2007Q4,6305.6,315.4,A,0.13,25578.94,81.1,395,935
1976,3/31/2008,2008,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2008Q1,2008Q1,6163.5,308,A,0.13,21098,68.5,395,935
1976,6/30/2008,2008,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2008Q2,2008Q2,6525.3,308.3,A,0.13,26926.922,87.34,395,935
1976,9/30/2008,2008,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2008Q3,2008Q3,6785.9,307.9,A,0.15,18640.266,60.54,395,935
1976,12/31/2008,2008,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2008Q4,2008Q4,6807,309,A,0.15,9909.63,32.07,395,935
1976,3/31/2009,2009,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2009Q1,2009Q1,6966,310,A,0.15,8850.5,28.55,395,935
1976,6/30/2009,2009,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2009Q2,2009Q2,7113,309,A,0.15,11259.96,36.44,395,935
1976,9/30/2009,2009,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2009Q3,2009Q3,7185,310,A,0.15,13224.6,42.66,395,935
1976,12/31/2009,2009,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2009Q4,2009Q4,7284,312,A,0.15,12629.76,40.48,395,935
1976,3/31/2010,2010,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2010Q1,2010Q1,7347,312,A,0.15,14614.08,46.84,395,935
1976,6/30/2010,2010,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2010Q2,2010Q2,13464,431,A,0.15,17916.67,41.57,395,935
1976,9/30/2010,2010,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2010Q3,2010Q3,13757,431,A,0.15,18360.6,42.6,395,935
1976,12/31/2010,2010,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2010Q4,2010Q4,14100,432,A,0.15,24697.44,57.17,395,935
1976,3/31/2011,2011,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2011Q1,2011Q1,14568,434,A,0.15,31868.62,73.43,395,935
1976,6/30/2011,2011,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2011Q2,2011Q2,14938,436,A,0.15,31636.16,72.56,395,935
1976,9/30/2011,2011,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2011Q3,2011Q3,15546,436,A,0.15,20121.4,46.15,395,935
1976,12/31/2011,2011,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2011Q4,2011Q4,15746,437,A,0.15,21255.68,48.64,395,935
1976,3/31/2012,2012,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2012Q1,2012Q1,16187,438,A,0.15,18369.72,41.94,395,935
1976,6/30/2012,2012,2,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2012Q2,2012Q2,16565,439,A,0.15,18042.9,41.1,395,935
1976,9/30/2012,2012,3,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2012Q3,2012Q3,16873,439,A,0.15,19855.97,45.23,395,935
1976,12/31/2012,2012,4,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2012Q4,2012Q4,17069,441,A,0.15,18013.8357,40.8477,395,935
1976,3/31/2013,2013,1,INDL,C,D,STD,BHI,BAKER HUGHES INC,USD,2013Q1,2013Q1,17224,442,A,0.15,20513.22,46.41,395,935
2403,3/31/2000,2000,1,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2000Q1,2000Q1,8809,1973.278,A,0.245,,58,280,905
2403,6/30/2000,2000,2,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2000Q2,2000Q2,8917,1967.082,A,0.245,,58.25,280,905
2403,9/30/2000,2000,3,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2000Q3,2000Q3,9156,1958.541,A,0.245,,57.125,280,905
2403,12/31/2000,2000,4,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2000Q4,2000Q4,9180,1953.538,A,0.245,,73.9375,280,905
2403,3/31/2001,2001,1,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2001Q1,2001Q1,9442,1945.712,A,0.275,,59.4,280,905
2403,6/30/2001,2001,2,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2001Q2,2001Q2,9539,1937.087,A,0.275,,52.3,280,905
2403,9/30/2001,2001,3,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2001Q3,2001Q3,9935,1937.015,A,0.275,,55.56,280,905
2403,12/31/2001,2001,4,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2001Q4,2001Q4,9075,1935.62,A,0.275,,51,280,905
2403,3/31/2002,2002,1,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2002Q1,2002Q1,9343,1938.612,A,0.28,,40.49,280,905
2403,6/30/2002,2002,2,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2002Q2,2002Q2,9362,1937.907,A,0.28,,25.7,280,905
2403,9/30/2002,2002,3,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2002Q3,2002Q3,9196,1936.746,A,0.28,,23.8,280,905
2403,12/31/2002,2002,4,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2002Q4,2002Q4,8967,1936.829,A,0.28,,23.15,280,905
2403,3/31/2003,2003,1,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2003Q1,2003Q1,9169,1938.239,A,0.28,,21.13,280,905
2403,6/30/2003,2003,2,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2003Q2,2003Q2,9413,1938.601,A,0.28,,27.15,280,905
2403,9/30/2003,2003,3,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2003Q3,2003Q3,9870,1939.286,A,0.28,,25.66,280,905
2403,12/31/2003,2003,4,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2003Q4,2003Q4,9786,1939.983,A,0.28,,28.6,280,905
2403,3/31/2004,2004,1,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2004Q1,2004Q1,10533,1944.361,A,0.28,,24.23,280,905
2403,6/30/2004,2004,2,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2004Q2,2004Q2,10431,1945.181,A,0.28,,24.5,280,905
2403,9/30/2004,2004,3,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2004Q3,2004Q3,10663,1945.608,A,0.28,,23.67,280,905
2403,12/31/2004,2004,4,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2004Q4,2004Q4,10202,1947,A,0.28,,25.62,280,905
2403,3/31/2005,2005,1,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,2005Q1,2005Q1,10381,1955,A,0.28,,25.46,280,905
